Province_State,Country_Region,Lat,Long_,Confirmed,Deaths,Recovered,Active,Last_Update
Alabama,US,33.67679204,-85.52005899,12,1,0,11,2020-04-27 2:30:52
Texas,US,33.67521893,-97.72500958,6,1,0,5,2020-04-27 2:30:52
Texas,US,33.66981763,-95.57404777,8,0,0,8,2020-04-27 2:30:52
South Carolina,US,33.66926881,-80.77722168,6,1,0,5,2020-04-27 2:30:52
South Carolina,US,33.66610974,-80.21647898,181,11,0,170,2020-04-27 2:30:52
Arkansas,US,33.66340119,-93.30632432,1,0,0,1,2020-04-27 2:30:52
Mississippi,US,33.65358105,-88.77784255,31,2,0,29,2020-04-27 2:30:52
Georgia,US,33.65145002,-84.02202167,161,6,0,155,2020-04-27 2:30:52
Texas,US,33.63979567,-97.21240912,4,0,0,4,2020-04-27 2:30:52
Texas,US,33.62744998,-96.67753461,22,0,0,22,2020-04-27 2:30:52
South Carolina,US,33.62190129,-79.72767442,56,0,0,56,2020-04-27 2:30:52
Texas,US,33.61886692,-95.04841765,1,0,0,1,2020-04-27 2:30:52
Texas,US,33.61616822,-100.7788855,1,0,0,1,2020-04-27 2:30:52
Texas,US,33.61431553,-101.3000364,2,1,0,1,2020-04-27 2:30:52
Mississippi,US,33.61300486,-89.28392912,16,1,0,15,2020-04-27 2:30:52
Texas,US,33.61008596,-101.8204789,497,40,0,457,2020-04-27 2:30:52
Texas,US,33.60771256,-102.3431676,20,1,0,19,2020-04-27 2:30:52
Texas,US,33.60519951,-99.7422906,1,0,0,1,2020-04-27 2:30:52
Texas,US,33.60425307,-102.8284499,1,0,0,1,2020-04-27 2:30:52
Mississippi,US,33.60192578,-90.58882684,51,2,0,49,2020-04-27 2:30:52
Texas,US,33.59564294,-96.10751083,15,0,0,15,2020-04-27 2:30:52
Georgia,US,33.59232073,-83.49129491,23,0,0,23,2020-04-27 2:30:52
Arkansas,US,33.59035001,-91.71777921,13,1,0,12,2020-04-27 2:30:52
Arkansas,US,33.58839816,-92.87795984,5,0,0,5,2020-04-27 2:30:52
Georgia,US,33.58138199,-85.07976677,326,11,0,315,2020-04-27 2:30:52
Georgia,US,33.5769205,-83.17139104,53,1,0,52,2020-04-27 2:30:52
Alabama,US,33.55554728,-86.895063,839,33,0,806,2020-04-27 2:30:52
Mississippi,US,33.55545125,-90.29900733,136,15,0,121,2020-04-27 2:30:52
Georgia,US,33.55514538,-83.8454714,167,6,0,161,2020-04-27 2:30:52
Georgia,US,33.54534185,-82.263524,143,2,0,141,2020-04-27 2:30:52
South Carolina,US,33.54338026,-81.63645384,89,6,0,83,2020-04-27 2:30:52
Georgia,US,33.54187245,-84.35594188,641,21,0,620,2020-04-27 2:30:52
Mississippi,US,33.49419589,-89.61729103,19,1,0,18,2020-04-27 2:30:52
Georgia,US,33.47851918,-82.48252774,43,4,0,39,2020-04-27 2:30:52
Mississippi,US,33.47386518,-88.4419153,41,2,0,39,2020-04-27 2:30:52
Arkansas,US,33.46755808,-92.15980837,8,1,0,7,2020-04-27 2:30:52
Georgia,US,33.4533428,-84.1481466,451,10,0,441,2020-04-27 2:30:52
Mississippi,US,33.44834567,-89.91994479,18,1,0,17,2020-04-27 2:30:52
Texas,US,33.44626922,-94.41834132,68,1,0,67,2020-04-27 2:30:52
South Carolina,US,33.4391073,-80.79886287,61,1,0,60,2020-04-27 2:30:52
South Carolina,US,33.43443342,-79.33202141,39,2,0,37,2020-04-27 2:30:52
Mississippi,US,33.42491685,-88.87905132,46,3,0,43,2020-04-27 2:30:52
Georgia,US,33.41357794,-84.49089434,161,8,0,153,2020-04-27 2:30:52
Georgia,US,33.41146451,-82.67795848,12,0,0,12,2020-04-27 2:30:52
Texas,US,33.38570922,-95.66921122,1,0,0,1,2020-04-27 2:30:52
Alabama,US,33.37823223,-86.16886178,57,2,0,55,2020-04-27 2:30:52
New Mexico,US,33.36406072,-104.4665365,22,1,0,21,2020-04-27 2:30:52
Georgia,US,33.35777107,-82.07026432,360,14,0,346,2020-04-27 2:30:52
Georgia,US,33.35334302,-84.76129976,188,4,0,184,2020-04-27 2:30:52
Arizona,US,33.34835867,-112.4918154,3359,122,0,3237,2020-04-27 2:30:52
Mississippi,US,33.34598242,-89.24809382,13,1,0,12,2020-04-27 2:30:52
Georgia,US,33.32056115,-83.37552891,31,3,0,28,2020-04-27 2:30:52
Georgia,US,33.31535543,-83.68844964,20,0,0,20,2020-04-27 2:30:52
Arkansas,US,33.31403423,-93.89285258,32,1,0,31,2020-04-27 2:30:52
Georgia,US,33.29686567,-85.12886832,9,1,0,8,2020-04-27 2:30:52
Alabama,US,33.29526734,-85.45708831,60,4,0,56,2020-04-27 2:30:52
Alabama,US,33.28726072,-87.52556818,192,0,0,192,2020-04-27 2:30:52
Mississippi,US,33.28392041,-90.94196237,78,3,0,75,2020-04-27 2:30:52
Georgia,US,33.2830945,-83.9543504,126,3,0,123,2020-04-27 2:30:52
Alabama,US,33.28094866,-88.08818103,48,1,0,47,2020-04-27 2:30:52
Georgia,US,33.2721566,-82.99766919,18,0,0,18,2020-04-27 2:30:52
Alabama,US,33.26984193,-85.85836077,19,1,0,18,2020-04-27 2:30:52
Alabama,US,33.26879845,-86.66232561,311,9,0,302,2020-04-27 2:30:52
South Carolina,US,33.26679302,-81.43584352,15,0,0,15,2020-04-27 2:30:52
Arkansas,US,33.26458973,-91.29539209,9,0,0,9,2020-04-27 2:30:52
Georgia,US,33.26310031,-84.28013991,190,8,0,182,2020-04-27 2:30:52
Arkansas,US,33.24116713,-93.60677071,6,1,0,5,2020-04-27 2:30:52
Texas,US,33.23377248,-98.17283469,4,0,0,4,2020-04-27 2:30:52
,Iraq,33.223191,43.679291,1820,87,1263,470,2020-04-27 2:30:33
South Carolina,US,33.21927586,-81.05659969,8,0,0,8,2020-04-27 2:30:52
Texas,US,33.21570665,-97.65460265,15,2,0,13,2020-04-27 2:30:52
Arizona,US,33.21498827,-109.2405279,2,0,0,2,2020-04-27 2:30:52
Texas,US,33.21339719,-94.96797273,15,0,0,15,2020-04-27 2:30:52
Arkansas,US,33.21230701,-93.22642793,6,0,0,6,2020-04-27 2:30:52
Texas,US,33.20521901,-97.11691153,702,20,0,682,2020-04-27 2:30:52
South Carolina,US,33.20222596,-79.94654523,181,8,0,173,2020-04-27 2:30:52
Arkansas,US,33.19153461,-91.7698471,13,0,0,13,2020-04-27 2:30:52
Texas,US,33.18820114,-96.57264368,654,16,0,638,2020-04-27 2:30:52
Texas,US,33.17659707,-98.68790885,4,1,0,3,2020-04-27 2:30:52
Texas,US,33.17657705,-101.8162849,5,1,0,4,2020-04-27 2:30:52
Texas,US,33.17653242,-95.21917243,1,0,0,1,2020-04-27 2:30:52
Texas,US,33.17402785,-102.3354521,10,0,0,10,2020-04-27 2:30:52
Texas,US,33.17320212,-102.8276433,1,0,0,1,2020-04-27 2:30:52
Arkansas,US,33.16887091,-92.59746952,33,0,0,33,2020-04-27 2:30:52
Texas,US,33.14875072,-95.56351139,4,0,0,4,2020-04-27 2:30:52
Mississippi,US,33.12825718,-90.52252707,14,3,0,11,2020-04-27 2:30:52
Texas,US,33.12351514,-96.08551032,39,3,0,36,2020-04-27 2:30:52
Mississippi,US,33.12345854,-90.08923538,105,5,0,100,2020-04-27 2:30:52
Texas,US,33.11304005,-94.73255695,5,0,0,5,2020-04-27 2:30:52
Mississippi,US,33.11009499,-88.56949061,46,0,0,46,2020-04-27 2:30:52
Georgia,US,33.09310242,-84.38790389,39,2,0,37,2020-04-27 2:30:52
Mississippi,US,33.08747908,-89.03391385,38,0,0,38,2020-04-27 2:30:52
Mississippi,US,33.08658803,-89.57838564,82,0,0,82,2020-04-27 2:30:52
South Carolina,US,33.0794369,-80.40502652,90,2,0,88,2020-04-27 2:30:52
Georgia,US,33.07841647,-84.14263877,33,0,0,33,2020-04-27 2:30:52
Texas,US,33.07499881,-94.34646905,13,0,0,13,2020-04-27 2:30:52
Georgia,US,33.06882326,-83.24701748,181,6,0,175,2020-04-27 2:30:52
Georgia,US,33.05917989,-81.99928721,77,3,0,74,2020-04-27 2:30:52
Georgia,US,33.05867328,-82.41609057,14,1,0,13,2020-04-27 2:30:52
Georgia,US,33.04163534,-84.68859732,49,0,0,49,2020-04-27 2:30:52
California,US,33.0393082,-115.3669042,251,8,0,243,2020-04-27 2:30:52
California,US,33.03484597,-116.7365326,2943,111,0,2832,2020-04-27 2:30:52
Georgia,US,33.03349196,-85.02812115,126,4,0,122,2020-04-27 2:30:52
Georgia,US,33.02512137,-83.56019163,26,0,0,26,2020-04-27 2:30:52
Georgia,US,33.014289,-83.92097166,20,1,0,19,2020-04-27 2:30:52
Alabama,US,32.99642064,-87.1251146,38,0,0,38,2020-04-27 2:30:52
South Carolina,US,32.98837386,-81.35321066,8,1,0,7,2020-04-27 2:30:52
Texas,US,32.97195142,-94.97790104,6,0,0,6,2020-04-27 2:30:52
Jiangsu,China,32.9711,119.455,653,0,646,7,2020-04-24 1:27:14
Georgia,US,32.96711864,-82.79357039,34,1,0,33,2020-04-27 2:30:52
Alabama,US,32.93690146,-86.24847739,29,1,0,28,2020-04-27 2:30:52
Arizona,US,32.93166885,-109.8882178,7,0,0,7,2020-04-27 2:30:52
Alabama,US,32.91360079,-85.39072749,285,18,0,267,2020-04-27 2:30:52
Arizona,US,32.90525627,-111.3449483,342,9,0,333,2020-04-27 2:30:52
Texas,US,32.89779518,-96.40771592,51,0,0,51,2020-04-27 2:30:52
Mississippi,US,32.88149103,-90.8159538,4,0,0,4,2020-04-27 2:30:52
Georgia,US,32.87920671,-84.30024826,197,14,0,183,2020-04-27 2:30:52
South Carolina,US,32.87582989,-80.67641292,26,4,0,22,2020-04-27 2:30:52
Texas,US,32.87109387,-95.79232691,2,0,0,2,2020-04-27 2:30:52
Alabama,US,32.86698258,-85.79833053,274,17,0,257,2020-04-27 2:30:52
Alabama,US,32.85504247,-87.95684022,46,0,0,46,2020-04-27 2:30:52
Alabama,US,32.85044126,-86.7173256,51,1,0,50,2020-04-27 2:30:52
Louisiana,US,32.83121059,-92.3749373,102,6,0,96,2020-04-27 2:30:52
South Carolina,US,32.82487866,-79.96512315,436,6,0,430,2020-04-27 2:30:52
Louisiana,US,32.82308512,-92.99526883,52,6,0,46,2020-04-27 2:30:52
Louisiana,US,32.81686191,-91.80421614,46,4,0,42,2020-04-27 2:30:52
Georgia,US,32.80904227,-83.70489165,248,6,0,242,2020-04-27 2:30:52
Georgia,US,32.80291082,-83.17140684,31,2,0,29,2020-04-27 2:30:52
Texas,US,32.79868409,-94.3566123,7,0,0,7,2020-04-27 2:30:52
Georgia,US,32.79248718,-81.96040187,16,1,0,15,2020-04-27 2:30:52
New Mexico,US,32.79215361,-103.4123733,10,0,0,10,2020-04-27 2:30:52
Texas,US,32.78722382,-95.38236368,7,0,0,7,2020-04-27 2:30:52
Louisiana,US,32.78550125,-91.461201,4,0,0,4,2020-04-27 2:30:52
Mississippi,US,32.77890365,-90.39656148,122,1,0,121,2020-04-27 2:30:52
Texas,US,32.77757172,-97.80500621,24,0,0,24,2020-04-27 2:30:52
South Carolina,US,32.77419582,-81.13845571,21,0,0,21,2020-04-27 2:30:52
Texas,US,32.77143818,-97.29101614,1947,52,0,1895,2020-04-27 2:30:52
Arizona,US,32.76895712,-113.9066674,59,1,0,58,2020-04-27 2:30:52
Texas,US,32.76670599,-96.7779605,3014,82,0,2932,2020-04-27 2:30:52
Alabama,US,32.76039258,-87.63284988,41,2,0,39,2020-04-27 2:30:52
Mississippi,US,32.75462946,-88.64105766,43,1,0,42,2020-04-27 2:30:52
Mississippi,US,32.7536828,-89.52402044,158,1,0,157,2020-04-27 2:30:52
Mississippi,US,32.75339664,-89.11726492,153,3,0,150,2020-04-27 2:30:52
Texas,US,32.75310985,-98.31319001,7,1,0,6,2020-04-27 2:30:52
Georgia,US,32.74976524,-81.60779441,14,1,0,13,2020-04-27 2:30:52
Texas,US,32.74613808,-100.9162664,2,0,0,2,2020-04-27 2:30:52
Texas,US,32.74255572,-101.9477242,21,1,0,20,2020-04-27 2:30:52
Texas,US,32.74055318,-102.6353295,2,0,0,2,2020-04-27 2:30:52
Texas,US,32.73997145,-99.87861576,13,0,0,13,2020-04-27 2:30:52
Louisiana,US,32.73926954,-91.23425694,6,0,0,6,2020-04-27 2:30:52
New Mexico,US,32.73911281,-108.3827845,14,0,0,14,2020-04-27 2:30:52
Georgia,US,32.73709786,-84.90538572,56,2,0,54,2020-04-27 2:30:52
Texas,US,32.73706798,-94.93999853,13,0,0,13,2020-04-27 2:30:52
Texas,US,32.73553157,-98.83631615,1,0,0,1,2020-04-27 2:30:52
Georgia,US,32.71391813,-83.98061238,14,0,0,14,2020-04-27 2:30:52
Louisiana,US,32.70847669,-93.33121835,83,4,0,79,2020-04-27 2:30:52
Georgia,US,32.70211082,-82.66166794,36,2,0,34,2020-04-27 2:30:52
Georgia,US,32.69642758,-84.53351366,21,1,0,20,2020-04-27 2:30:52
Louisiana,US,32.67932307,-93.60460152,270,13,0,257,2020-04-27 2:30:52
Georgia,US,32.67435595,-83.43078662,7,0,0,7,2020-04-27 2:30:52
Alabama,US,32.64048341,-87.29770589,9,0,0,9,2020-04-27 2:30:52
Mississippi,US,32.63389156,-90.03513564,194,5,0,189,2020-04-27 2:30:52
New Mexico,US,32.61348406,-105.7417604,4,0,0,4,2020-04-27 2:30:52
Alabama,US,32.60154883,-85.35132246,365,24,0,341,2020-04-27 2:30:52
Louisiana,US,32.6003154,-92.6659741,72,4,0,68,2020-04-27 2:30:52
Texas,US,32.5991417,-96.28734728,71,0,0,71,2020-04-27 2:30:52
Alabama,US,32.59785413,-86.14415284,79,1,0,78,2020-04-27 2:30:52
Georgia,US,32.59221302,-82.30239915,19,0,0,19,2020-04-27 2:30:52
Alabama,US,32.59117397,-88.19916205,53,2,0,51,2020-04-27 2:30:52
Louisiana,US,32.57991587,-93.88375652,1448,93,0,1355,2020-04-27 2:30:52
Georgia,US,32.56934316,-83.82937,37,2,0,35,2020-04-27 2:30:52
Texas,US,32.56483801,-95.83766469,13,1,0,12,2020-04-27 2:30:52
Georgia,US,32.55792548,-84.25077141,16,2,0,14,2020-04-27 2:30:52
Texas,US,32.54935988,-94.36934071,71,4,0,67,2020-04-27 2:30:52
Alabama,US,32.53952745,-86.64408227,37,2,0,35,2020-04-27 2:30:52
Georgia,US,32.50931999,-84.87142262,275,4,0,271,2020-04-27 2:30:52
Texas,US,32.47940482,-94.81591935,62,0,0,62,2020-04-27 2:30:52
Louisiana,US,32.47645559,-92.15704172,622,16,0,606,2020-04-27 2:30:52
New Mexico,US,32.47167456,-104.3053527,13,1,0,12,2020-04-27 2:30:52
Georgia,US,32.46325233,-82.92221316,52,1,0,51,2020-04-27 2:30:52
Georgia,US,32.45802497,-83.66879087,209,13,0,196,2020-04-27 2:30:52
Georgia,US,32.43829035,-83.33035166,9,0,0,9,2020-04-27 2:30:52
South Carolina,US,32.43171982,-81.02487495,19,1,0,18,2020-04-27 2:30:52
Texas,US,32.42990927,-97.83242024,17,3,0,14,2020-04-27 2:30:52
,Iran,32.427908,53.688046,90481,5710,69657,15114,2020-04-27 2:30:33
Louisiana,US,32.41391005,-91.76634876,48,0,0,48,2020-04-27 2:30:52
Mississippi,US,32.4067041,-89.53789439,249,0,0,249,2020-04-27 2:30:52
Georgia,US,32.40422134,-82.56904553,2,0,0,2,2020-04-27 2:30:52
Mississippi,US,32.40419769,-88.66229662,295,19,0,276,2020-04-27 2:30:52
Georgia,US,32.40209349,-82.07702563,8,0,0,8,2020-04-27 2:30:52
Mississippi,US,32.40021118,-89.11843336,61,0,0,61,2020-04-27 2:30:52
Georgia,US,32.39577406,-81.74811421,34,2,0,32,2020-04-27 2:30:52
South Carolina,US,32.39226291,-80.72619758,255,10,0,245,2020-04-27 2:30:52
Alabama,US,32.38759944,-85.69267724,34,2,0,32,2020-04-27 2:30:52
Texas,US,32.37877812,-97.36615819,57,1,0,56,2020-04-27 2:30:52
Texas,US,32.37474036,-95.2717568,132,3,0,129,2020-04-27 2:30:52
Louisiana,US,32.36918118,-91.23973355,7,0,0,7,2020-04-27 2:30:52
Georgia,US,32.36616021,-81.34280942,34,1,0,33,2020-04-27 2:30:52
Mississippi,US,32.35810271,-90.83352619,47,2,0,45,2020-04-27 2:30:52
New Mexico,US,32.35275771,-106.8329387,116,1,0,115,2020-04-27 2:30:52
Georgia,US,32.35207048,-84.04234127,70,3,0,67,2020-04-27 2:30:52
Texas,US,32.34894117,-96.79371841,127,5,0,122,2020-04-27 2:30:52
Georgia,US,32.3483402,-84.52733571,38,1,0,37,2020-04-27 2:30:52
Louisiana,US,32.34569994,-93.05398492,72,13,0,59,2020-04-27 2:30:52
Georgia,US,32.34341231,-84.78809239,8,0,0,8,2020-04-27 2:30:52
Texas,US,32.32743996,-98.83243566,3,0,0,3,2020-04-27 2:30:52
Alabama,US,32.32688101,-87.1086671,33,2,0,31,2020-04-27 2:30:52
Bermuda,United Kingdom,32.3078,-64.7505,109,5,39,65,2020-04-27 2:30:33
Texas,US,32.30623474,-100.9212058,1,0,0,1,2020-04-27 2:30:52
Texas,US,32.30621324,-101.4356444,4,1,0,3,2020-04-27 2:30:52
Texas,US,32.30600051,-101.9513518,2,0,0,2,2020-04-27 2:30:52
Texas,US,32.30468633,-102.6376548,19,0,0,19,2020-04-27 2:30:52
Texas,US,32.30365282,-100.4060208,1,0,0,1,2020-04-27 2:30:52
Louisiana,US,32.30251776,-92.55692092,25,0,0,25,2020-04-27 2:30:52
Texas,US,32.30163422,-99.89007449,216,3,0,213,2020-04-27 2:30:52
Texas,US,32.29760619,-99.37326312,1,0,0,1,2020-04-27 2:30:52
Alabama,US,32.28725256,-85.18415324,53,0,0,53,2020-04-27 2:30:52
Mississippi,US,32.2656285,-90.44435448,415,7,0,408,2020-04-27 2:30:52
Georgia,US,32.2654021,-84.31258912,16,1,0,15,2020-04-27 2:30:52
Mississippi,US,32.26469147,-89.94537876,167,5,0,162,2020-04-27 2:30:52
Alabama,US,32.24767634,-87.78796182,41,3,0,38,2020-04-27 2:30:52
Texas,US,32.23602653,-98.21773417,13,1,0,12,2020-04-27 2:30:52
Georgia,US,32.23334561,-83.4754996,20,1,0,19,2020-04-27 2:30:52
Alabama,US,32.2206831,-86.20969272,289,4,0,285,2020-04-27 2:30:52
Texas,US,32.21128872,-95.85846587,24,0,0,24,2020-04-27 2:30:52
New Mexico,US,32.18179341,-107.7508826,3,0,0,3,2020-04-27 2:30:52
Georgia,US,32.17265114,-83.16948926,23,0,0,23,2020-04-27 2:30:52
Georgia,US,32.17201038,-82.53527476,2,0,0,2,2020-04-27 2:30:52
Texas,US,32.1639596,-94.30552481,76,5,0,71,2020-04-27 2:30:52
Alabama,US,32.1597283,-86.65158371,38,1,0,37,2020-04-27 2:30:52
Georgia,US,32.15630737,-83.79746561,112,7,0,105,2020-04-27 2:30:52
Georgia,US,32.15328841,-81.8870105,4,0,0,4,2020-04-27 2:30:52
Louisiana,US,32.13675181,-91.67589857,116,2,0,114,2020-04-27 2:30:52
Georgia,US,32.12059861,-82.32957247,27,3,0,24,2020-04-27 2:30:52
Georgia,US,32.12009104,-82.72574721,3,0,0,3,2020-04-27 2:30:52
Texas,US,32.10773545,-94.76176432,32,1,0,31,2020-04-27 2:30:52
Alabama,US,32.10030533,-85.71265535,12,0,0,12,2020-04-27 2:30:52
Arizona,US,32.0971334,-111.7890033,1136,76,0,1060,2020-04-27 2:30:52
Louisiana,US,32.09530039,-93.34213308,22,4,0,18,2020-04-27 2:30:52
Louisiana,US,32.0902519,-92.11752148,17,0,0,17,2020-04-27 2:30:52
Georgia,US,32.07996777,-84.83208037,17,0,0,17,2020-04-27 2:30:52
Louisiana,US,32.05457447,-93.74130302,185,10,0,175,2020-04-27 2:30:52
Georgia,US,32.04785085,-82.05539188,7,0,0,7,2020-04-27 2:30:52
Texas,US,32.04620681,-96.47428766,28,2,0,26,2020-04-27 2:30:52
Mississippi,US,32.04158545,-88.6889622,46,3,0,43,2020-04-27 2:30:52
Georgia,US,32.04066113,-84.54742852,8,1,0,7,2020-04-27 2:30:52
Georgia,US,32.03650571,-84.19821492,356,21,0,335,2020-04-27 2:30:52
Alabama,US,32.02227341,-88.2656443,32,0,0,32,2020-04-27 2:30:52
Mississippi,US,32.01922104,-89.11786866,31,1,0,30,2020-04-27 2:30:52
Mississippi,US,32.01744532,-89.50644846,60,4,0,56,2020-04-27 2:30:52
Georgia,US,32.00979311,-81.44002948,47,2,0,45,2020-04-27 2:30:52
Louisiana,US,32.00760749,-91.32915234,1,0,0,1,2020-04-27 2:30:52
Georgia,US,32.00043026,-81.12489526,206,6,0,200,2020-04-27 2:30:52
Texas,US,31.99045053,-97.13423143,15,1,0,14,2020-04-27 2:30:52
Alabama,US,31.98773215,-87.30891118,56,1,0,55,2020-04-27 2:30:52
Georgia,US,31.97496928,-83.43438555,68,6,0,62,2020-04-27 2:30:52
Mississippi,US,31.97061673,-90.90702196,19,0,0,19,2020-04-27 2:30:52
,West Bank and Gaza,31.9522,35.2332,342,2,83,257,2020-04-27 2:30:33
Texas,US,31.94854689,-98.55876441,4,0,0,4,2020-04-27 2:30:52
Louisiana,US,31.94449367,-92.63789413,20,2,0,18,2020-04-27 2:30:52
Georgia,US,31.92829517,-82.93491155,26,0,0,26,2020-04-27 2:30:52
Georgia,US,31.92289565,-83.76811843,153,2,0,151,2020-04-27 2:30:52
New Mexico,US,31.91383467,-108.7151824,0,0,0,0,2020-04-27 2:30:52
Mississippi,US,31.91282117,-89.91716179,40,0,0,40,2020-04-27 2:30:52
Texas,US,31.89978581,-97.63613524,4,0,0,4,2020-04-27 2:30:52
Arizona,US,31.87934684,-109.7516088,36,0,0,36,2020-04-27 2:30:52
Mississippi,US,31.86977774,-90.44565118,71,1,0,70,2020-04-27 2:30:52
Texas,US,31.86904128,-102.0315682,71,5,0,66,2020-04-27 2:30:52
Texas,US,31.86898877,-102.5429428,67,4,0,63,2020-04-27 2:30:52
Alabama,US,31.868263,-85.3871286,33,0,0,33,2020-04-27 2:30:52
Georgia,US,31.86728114,-85.01773177,3,1,0,2,2020-04-27 2:30:52
Texas,US,31.85008651,-103.0485163,3,0,0,3,2020-04-27 2:30:52
Texas,US,31.837258,-95.16559897,12,1,0,11,2020-04-27 2:30:52
Georgia,US,31.82588896,-81.49251135,35,0,0,35,2020-04-27 2:30:52
Anhui,China,31.8257,117.2264,991,6,985,0,2020-04-24 12:04:47
Texas,US,31.81534745,-95.65354823,19,0,0,19,2020-04-27 2:30:52
Georgia,US,31.80405727,-82.6372487,11,1,0,10,2020-04-27 2:30:52
Alabama,US,31.80396383,-85.9408295,62,0,0,62,2020-04-27 2:30:52
Texas,US,31.79211404,-94.14550696,97,0,0,97,2020-04-27 2:30:52
,Morocco,31.7917,-7.0926,4065,161,593,3311,2020-04-27 2:30:33
Georgia,US,31.7793306,-84.14324253,302,18,0,284,2020-04-27 2:30:52
Georgia,US,31.77527543,-84.44069698,165,17,0,148,2020-04-27 2:30:52
Texas,US,31.77430356,-98.99907113,17,1,0,16,2020-04-27 2:30:52
Texas,US,31.76980765,-106.2363275,780,12,0,768,2020-04-27 2:30:52
Texas,US,31.76736834,-99.45240766,1,0,0,1,2020-04-27 2:30:52
Georgia,US,31.76622818,-84.75732369,153,19,0,134,2020-04-27 2:30:52
Georgia,US,31.76095874,-83.22145359,23,0,0,23,2020-04-27 2:30:52
Alabama,US,31.75300095,-86.68057478,32,1,0,31,2020-04-27 2:30:52
Georgia,US,31.75218791,-81.74952375,3,0,0,3,2020-04-27 2:30:52
Georgia,US,31.74847232,-82.28909114,56,4,0,52,2020-04-27 2:30:52
Mississippi,US,31.73397872,-91.03764977,9,0,0,9,2020-04-27 2:30:52
Alabama,US,31.72941803,-86.31593104,11,0,0,11,2020-04-27 2:30:52
Louisiana,US,31.72321584,-93.09816516,73,2,0,71,2020-04-27 2:30:52
Georgia,US,31.71612656,-83.62069378,63,6,0,57,2020-04-27 2:30:52
Texas,US,31.70470573,-98.11083887,5,0,0,5,2020-04-27 2:30:52
Texas,US,31.70422788,-96.15072516,3,0,0,3,2020-04-27 2:30:52
Tibet,China,31.6927,88.0924,1,0,1,0,2020-02-23 11:19:02
Alabama,US,31.68099859,-87.83548597,25,1,0,24,2020-04-27 2:30:52
Louisiana,US,31.67884782,-92.15907765,19,0,0,19,2020-04-27 2:30:52
Louisiana,US,31.66778967,-91.84526385,25,2,0,23,2020-04-27 2:30:52
Mississippi,US,31.64135687,-88.69573913,19,0,0,19,2020-04-27 2:30:52
Mississippi,US,31.63225413,-89.55389939,50,0,0,50,2020-04-27 2:30:52
Mississippi,US,31.62257767,-89.168969,118,1,0,117,2020-04-27 2:30:52
Georgia,US,31.62221166,-84.97713865,20,2,0,18,2020-04-27 2:30:52
Texas,US,31.62017125,-94.61803994,125,7,0,118,2020-04-27 2:30:52
Georgia,US,31.60213036,-83.27501387,15,1,0,14,2020-04-27 2:30:52
Louisiana,US,31.59882456,-92.56124347,11,0,0,11,2020-04-27 2:30:52
Mississippi,US,31.56884708,-89.8267099,25,1,0,24,2020-04-27 2:30:52
Alabama,US,31.56729412,-87.36995001,12,1,0,11,2020-04-27 2:30:52
Louisiana,US,31.56388699,-93.55433981,13,0,0,13,2020-04-27 2:30:52
Georgia,US,31.55456473,-82.45936528,21,1,0,20,2020-04-27 2:30:52
Texas,US,31.55255453,-97.20217694,81,4,0,77,2020-04-27 2:30:52
Georgia,US,31.5521809,-81.91894878,11,0,0,11,2020-04-27 2:30:52
Georgia,US,31.55162306,-83.85090513,141,9,0,132,2020-04-27 2:30:52
Mississippi,US,31.55147224,-90.10841127,35,0,0,35,2020-04-27 2:30:52
Georgia,US,31.54892966,-82.8549206,107,4,0,103,2020-04-27 2:30:52
Texas,US,31.5454767,-96.58095444,11,1,0,10,2020-04-27 2:30:52
Georgia,US,31.53328528,-84.21722377,1470,108,0,1362,2020-04-27 2:30:52
Mississippi,US,31.53288662,-90.45391915,136,9,0,127,2020-04-27 2:30:52
Georgia,US,31.53169785,-84.62725131,86,3,0,83,2020-04-27 2:30:52
Arizona,US,31.52508998,-110.8479088,30,0,0,30,2020-04-27 2:30:52
Alabama,US,31.51148016,-85.24267944,22,1,0,21,2020-04-27 2:30:52
Georgia,US,31.49683595,-81.40163426,4,0,0,4,2020-04-27 2:30:52
Mississippi,US,31.47786634,-90.89672989,16,1,0,15,2020-04-27 2:30:52
Mississippi,US,31.47669768,-91.35326037,113,7,0,106,2020-04-27 2:30:52
Georgia,US,31.45743864,-83.5236119,102,4,0,98,2020-04-27 2:30:52
Louisiana,US,31.44817835,-91.63814433,30,3,0,27,2020-04-27 2:30:52
Alabama,US,31.43401703,-86.99320044,9,0,0,9,2020-04-27 2:30:52
Texas,US,31.43052248,-102.5143314,2,0,0,2,2020-04-27 2:30:52
Alabama,US,31.43037123,-85.61095742,25,0,0,25,2020-04-27 2:30:52
Alabama,US,31.4092794,-88.20689944,26,1,0,25,2020-04-27 2:30:52
Texas,US,31.40464436,-100.462443,43,1,0,42,2020-04-27 2:30:52
Alabama,US,31.39932826,-85.98901039,95,0,0,95,2020-04-27 2:30:52
Texas,US,31.39457611,-94.17000399,16,1,0,15,2020-04-27 2:30:52
Texas,US,31.39078397,-97.79936155,105,1,0,104,2020-04-27 2:30:52
Georgia,US,31.35928155,-82.21598442,52,2,0,50,2020-04-27 2:30:52
Texas,US,31.34318809,-93.85440451,1,0,0,1,2020-04-27 2:30:52
Georgia,US,31.32669878,-84.44218806,19,2,0,17,2020-04-27 2:30:52
Texas,US,31.32635934,-99.86473038,1,0,0,1,2020-04-27 2:30:52
Texas,US,31.32323325,-103.6903896,2,0,0,2,2020-04-27 2:30:52
